,date,states,outcomes,cases_total,cases_percent,cases_increase,cases_7d_change,testing_total,testing_percent,testing_increase,testing_7d_change
35,2021-01-31,56,"{'hospitalized': {'currently': {'value': 95013, 'calculated': {'population_percent': 0.0287, 'change_from_prior_day': -2548, 'seven_day_change_percent': -14.1, 'seven_day_average': 103460}}, 'in_icu': {'currently': {'value': 18968, 'calculated': {'population_percent': 0.0057, 'change_from_prior_day': -162, 'seven_day_change_percent': -10.4, 'seven_day_average': 19966}}}, 'on_ventilator': {'currently': {'value': 6291, 'calculated': {'population_percent': 0.0019, 'change_from_prior_day': -38, 'seven_day_change_percent': -10, 'seven_day_average': 6606}}}}, 'death': {'total': {'value': 432189, 'calculated': {'population_percent': 0.1307, 'change_from_prior_day': 2059, 'seven_day_change_percent': 5.4, 'seven_day_average': 422875}}}}",25976946.0,7.8529,119367.0,4.1,311887083,94.2847,1725724.0,4.3
36,2021-01-30,56,"{'hospitalized': {'currently': {'value': 97561, 'calculated': {'population_percent': 0.0295, 'change_from_prior_day': -3442, 'seven_day_change_percent': -14.1, 'seven_day_average': 105691}}, 'in_icu': {'currently': {'value': 19130, 'calculated': {'population_percent': 0.0058, 'change_from_prior_day': -479, 'seven_day_change_percent': -11.7, 'seven_day_average': 20281}}}, 'on_ventilator': {'currently': {'value': 6329, 'calculated': {'population_percent': 0.0019, 'change_from_prior_day': -154, 'seven_day_change_percent': -11, 'seven_day_average': 6705}}}}, 'death': {'total': {'value': 430130, 'calculated': {'population_percent': 0.13, 'change_from_prior_day': 2982, 'seven_day_change_percent': 5.4, 'seven_day_average': 419738}}}}",25857579.0,7.8168,148824.0,4.2,310161359,93.763,2139579.0,4.3
37,2021-01-29,56,"{'hospitalized': {'currently': {'value': 101003, 'calculated': {'population_percent': 0.0305, 'change_from_prior_day': -3300, 'seven_day_change_percent': -13.1, 'seven_day_average': 107983}}, 'in_icu': {'currently': {'value': 19609, 'calculated': {'population_percent': 0.0059, 'change_from_prior_day': -504, 'seven_day_change_percent': -10.9, 'seven_day_average': 20642}}}, 'on_ventilator': {'currently': {'value': 6483, 'calculated': {'population_percent': 0.002, 'change_from_prior_day': -159, 'seven_day_change_percent': -10.4, 'seven_day_average': 6817}}}}, 'death': {'total': {'value': 427148, 'calculated': {'population_percent': 0.1291, 'change_from_prior_day': 3503, 'seven_day_change_percent': 5.5, 'seven_day_average': 416618}}}}",25708755.0,7.7719,167111.0,4.4,308021780,93.1162,1955101.0,4.3
38,2021-01-28,56,"{'hospitalized': {'currently': {'value': 104303, 'calculated': {'population_percent': 0.0315, 'change_from_prior_day': -3141, 'seven_day_change_percent': -13, 'seven_day_average': 110163}}, 'in_icu': {'currently': {'value': 20113, 'calculated': {'population_percent': 0.0061, 'change_from_prior_day': -384, 'seven_day_change_percent': -9.8, 'seven_day_average': 20984}}}, 'on_ventilator': {'currently': {'value': 6642, 'calculated': {'population_percent': 0.002, 'change_from_prior_day': -164, 'seven_day_change_percent': -9.9, 'seven_day_average': 6925}}}}, 'death': {'total': {'value': 423645, 'calculated': {'population_percent': 0.1281, 'change_from_prior_day': 4011, 'seven_day_change_percent': 5.7, 'seven_day_average': 413410}}}}",25541644.0,7.7213,157306.0,4.5,306066679,92.5252,1936761.0,4.3
39,2021-01-27,56,"{'hospitalized': {'currently': {'value': 107444, 'calculated': {'population_percent': 0.0325, 'change_from_prior_day': -1516, 'seven_day_change_percent': -12.4, 'seven_day_average': 112399}}, 'in_icu': {'currently': {'value': 20497, 'calculated': {'population_percent': 0.0062, 'change_from_prior_day': -76, 'seven_day_change_percent': -10.1, 'seven_day_average': 21298}}}, 'on_ventilator': {'currently': {'value': 6806, 'calculated': {'population_percent': 0.0021, 'change_from_prior_day': -26, 'seven_day_change_percent': -10, 'seven_day_average': 7029}}}}, 'death': {'total': {'value': 419634, 'calculated': {'population_percent': 0.1269, 'change_from_prior_day': 4077, 'seven_day_change_percent': 5.7, 'seven_day_average': 410134}}}}",25384338.0,7.6738,153985.0,4.7,304129918,91.9397,1626393.0,4.4
40,2021-01-26,56,"{'hospitalized': {'currently': {'value': 108960, 'calculated': {'population_percent': 0.0329, 'change_from_prior_day': -976, 'seven_day_change_percent': -12, 'seven_day_average': 114578}}, 'in_icu': {'currently': {'value': 20573, 'calculated': {'population_percent': 0.0062, 'change_from_prior_day': -302, 'seven_day_change_percent': -10.7, 'seven_day_average': 21628}}}, 'on_ventilator': {'currently': {'value': 6832, 'calculated': {'population_percent': 0.0021, 'change_from_prior_day': -25, 'seven_day_change_percent': -11.1, 'seven_day_average': 7137}}}}, 'death': {'total': {'value': 415557, 'calculated': {'population_percent': 0.1256, 'change_from_prior_day': 3734, 'seven_day_change_percent': 5.9, 'seven_day_average': 406878}}}}",25230353.0,7.6272,146448.0,4.9,302503525,91.448,1733799.0,4.5
41,2021-01-25,56,"{'hospitalized': {'currently': {'value': 109936, 'calculated': {'population_percent': 0.0332, 'change_from_prior_day': -692, 'seven_day_change_percent': -11.2, 'seven_day_average': 116701}}, 'in_icu': {'currently': {'value': 20875, 'calculated': {'population_percent': 0.0063, 'change_from_prior_day': -293, 'seven_day_change_percent': -10.1, 'seven_day_average': 21979}}}, 'on_ventilator': {'currently': {'value': 6857, 'calculated': {'population_percent': 0.0021, 'change_from_prior_day': -132, 'seven_day_change_percent': -11.8, 'seven_day_average': 7259}}}}, 'death': {'total': {'value': 411823, 'calculated': {'population_percent': 0.1245, 'change_from_prior_day': 1593, 'seven_day_change_percent': 5.5, 'seven_day_average': 403573}}}}",25083905.0,7.583,133454.0,4.9,300769726,90.9239,1630391.0,4.5
42,2021-01-24,56,"{'hospitalized': {'currently': {'value': 110628, 'calculated': {'population_percent': 0.0334, 'change_from_prior_day': -2981, 'seven_day_change_percent': -11.1, 'seven_day_average': 118688}}, 'in_icu': {'currently': {'value': 21168, 'calculated': {'population_percent': 0.0064, 'change_from_prior_day': -489, 'seven_day_change_percent': -9.7, 'seven_day_average': 22315}}}, 'on_ventilator': {'currently': {'value': 6989, 'calculated': {'population_percent': 0.0021, 'change_from_prior_day': -121, 'seven_day_change_percent': -10.4, 'seven_day_average': 7390}}}}, 'death': {'total': {'value': 410230, 'calculated': {'population_percent': 0.124, 'change_from_prior_day': 1944, 'seven_day_change_percent': 5.5, 'seven_day_average': 400497}}}}",24950451.0,7.5426,144234.0,5.0,299139335,90.431,1792892.0,4.5
43,2021-01-23,56,"{'hospitalized': {'currently': {'value': 113609, 'calculated': {'population_percent': 0.0343, 'change_from_prior_day': -2655, 'seven_day_change_percent': -9.9, 'seven_day_average': 120654}}, 'in_icu': {'currently': {'value': 21657, 'calculated': {'population_percent': 0.0065, 'change_from_prior_day': -351, 'seven_day_change_percent': -7.9, 'seven_day_average': 22639}}}, 'on_ventilator': {'currently': {'value': 7110, 'calculated': {'population_percent': 0.0021, 'change_from_prior_day': -126, 'seven_day_change_percent': -8.3, 'seven_day_average': 7505}}}}, 'death': {'total': {'value': 408286, 'calculated': {'population_percent': 0.1234, 'change_from_prior_day': 3591, 'seven_day_change_percent': 5.5, 'seven_day_average': 397449}}}}",24806217.0,7.499,177118.0,5.2,297346443,89.889,1990072.0,4.6
44,2021-01-22,56,"{'hospitalized': {'currently': {'value': 116264, 'calculated': {'population_percent': 0.0351, 'change_from_prior_day': -3685, 'seven_day_change_percent': -8.6, 'seven_day_average': 122444}}, 'in_icu': {'currently': {'value': 22008, 'calculated': {'population_percent': 0.0067, 'change_from_prior_day': -301, 'seven_day_change_percent': -6.7, 'seven_day_average': 22905}}}, 'on_ventilator': {'currently': {'value': 7236, 'calculated': {'population_percent': 0.0022, 'change_from_prior_day': -134, 'seven_day_change_percent': -6.9, 'seven_day_average': 7597}}}}, 'death': {'total': {'value': 404695, 'calculated': {'population_percent': 0.1223, 'change_from_prior_day': 3980, 'seven_day_change_percent': 5.6, 'seven_day_average': 394385}}}}",24629099.0,7.4455,190915.0,5.4,295356371,89.2874,2022028.0,4.7
45,2021-01-21,56,"{'hospitalized': {'currently': {'value': 119949, 'calculated': {'population_percent': 0.0363, 'change_from_prior_day': -2751, 'seven_day_change_percent': -7, 'seven_day_average': 124011}}, 'in_icu': {'currently': {'value': 22309, 'calculated': {'population_percent': 0.0067, 'change_from_prior_day': -500, 'seven_day_change_percent': -6.6, 'seven_day_average': 23132}}}, 'on_ventilator': {'currently': {'value': 7370, 'calculated': {'population_percent': 0.0022, 'change_from_prior_day': -194, 'seven_day_change_percent': -6.4, 'seven_day_average': 7674}}}}, 'death': {'total': {'value': 400715, 'calculated': {'population_percent': 0.1211, 'change_from_prior_day': 3878, 'seven_day_change_percent': 5.6, 'seven_day_average': 391304}}}}",24438184.0,7.3878,186275.0,5.7,293334343,88.6761,1922155.0,4.8
46,2021-01-20,56,"{'hospitalized': {'currently': {'value': 122700, 'calculated': {'population_percent': 0.0371, 'change_from_prior_day': -1120, 'seven_day_change_percent': -5.9, 'seven_day_average': 125297}}, 'in_icu': {'currently': {'value': 22809, 'calculated': {'population_percent': 0.0069, 'change_from_prior_day': -220, 'seven_day_change_percent': -4.4, 'seven_day_average': 23358}}}, 'on_ventilator': {'currently': {'value': 7564, 'calculated': {'population_percent': 0.0023, 'change_from_prior_day': -124, 'seven_day_change_percent': -4.3, 'seven_day_average': 7747}}}}, 'death': {'total': {'value': 396837, 'calculated': {'population_percent': 0.12, 'change_from_prior_day': 4409, 'seven_day_change_percent': 5.7, 'seven_day_average': 388266}}}}",24251909.0,7.3314,189203.0,6.0,291412188,88.0951,1821802.0,4.9
47,2021-01-19,56,"{'hospitalized': {'currently': {'value': 123820, 'calculated': {'population_percent': 0.0374, 'change_from_prior_day': -28, 'seven_day_change_percent': -5.7, 'seven_day_average': 126395}}, 'in_icu': {'currently': {'value': 23029, 'calculated': {'population_percent': 0.007, 'change_from_prior_day': -197, 'seven_day_change_percent': -3.6, 'seven_day_average': 23507}}}, 'on_ventilator': {'currently': {'value': 7688, 'calculated': {'population_percent': 0.0023, 'change_from_prior_day': -84, 'seven_day_change_percent': -2.4, 'seven_day_average': 7795}}}}, 'death': {'total': {'value': 392428, 'calculated': {'population_percent': 0.1186, 'change_from_prior_day': 2141, 'seven_day_change_percent': 5.6, 'seven_day_average': 385223}}}}",24062706.0,7.2743,146626.0,6.2,289590386,87.5443,1637938.0,4.9
48,2021-01-18,56,"{'hospitalized': {'currently': {'value': 123848, 'calculated': {'population_percent': 0.0374, 'change_from_prior_day': -539, 'seven_day_change_percent': -4.6, 'seven_day_average': 127468}}, 'in_icu': {'currently': {'value': 23226, 'calculated': {'population_percent': 0.007, 'change_from_prior_day': -206, 'seven_day_change_percent': -1.2, 'seven_day_average': 23629}}}, 'on_ventilator': {'currently': {'value': 7772, 'calculated': {'population_percent': 0.0023, 'change_from_prior_day': -25, 'seven_day_change_percent': -0.2, 'seven_day_average': 7822}}}}, 'death': {'total': {'value': 390287, 'calculated': {'population_percent': 0.118, 'change_from_prior_day': 1395, 'seven_day_change_percent': 6.2, 'seven_day_average': 382226}}}}",23916080.0,7.2299,150792.0,6.6,287952448,87.0492,1771268.0,5.1
49,2021-01-17,56,"{'hospitalized': {'currently': {'value': 124387, 'calculated': {'population_percent': 0.0376, 'change_from_prior_day': -1752, 'seven_day_change_percent': -3.7, 'seven_day_average': 128317}}, 'in_icu': {'currently': {'value': 23432, 'calculated': {'population_percent': 0.0071, 'change_from_prior_day': -92, 'seven_day_change_percent': -0.9, 'seven_day_average': 23668}}}, 'on_ventilator': {'currently': {'value': 7797, 'calculated': {'population_percent': 0.0024, 'change_from_prior_day': 42, 'seven_day_change_percent': -1, 'seven_day_average': 7824}}}}, 'death': {'total': {'value': 388892, 'calculated': {'population_percent': 0.1176, 'change_from_prior_day': 2053, 'seven_day_change_percent': 6.4, 'seven_day_average': 378955}}}}",23765288.0,7.1843,187218.0,6.8,286181180,86.5137,1916756.0,5.1
50,2021-01-16,56,"{'hospitalized': {'currently': {'value': 126139, 'calculated': {'population_percent': 0.0381, 'change_from_prior_day': -1096, 'seven_day_change_percent': -3.5, 'seven_day_average': 129008}}, 'in_icu': {'currently': {'value': 23524, 'calculated': {'population_percent': 0.0071, 'change_from_prior_day': -69, 'seven_day_change_percent': -0.8, 'seven_day_average': 23698}}}, 'on_ventilator': {'currently': {'value': 7755, 'calculated': {'population_percent': 0.0023, 'change_from_prior_day': -17, 'seven_day_change_percent': -0.5, 'seven_day_average': 7836}}}}, 'death': {'total': {'value': 386839, 'calculated': {'population_percent': 0.1169, 'change_from_prior_day': 3709, 'seven_day_change_percent': 6.4, 'seven_day_average': 375635}}}}",23578070.0,7.1277,218085.0,7.1,284264424,85.9343,2116224.0,5.2
51,2021-01-15,56,"{'hospitalized': {'currently': {'value': 127235, 'calculated': {'population_percent': 0.0385, 'change_from_prior_day': -1712, 'seven_day_change_percent': -3.6, 'seven_day_average': 129671}}, 'in_icu': {'currently': {'value': 23593, 'calculated': {'population_percent': 0.0071, 'change_from_prior_day': -298, 'seven_day_change_percent': -1.3, 'seven_day_average': 23726}}}, 'on_ventilator': {'currently': {'value': 7772, 'calculated': {'population_percent': 0.0023, 'change_from_prior_day': -106, 'seven_day_change_percent': -1.7, 'seven_day_average': 7841}}}}, 'death': {'total': {'value': 383130, 'calculated': {'population_percent': 0.1158, 'change_from_prior_day': 3679, 'seven_day_change_percent': 6.4, 'seven_day_average': 372312}}}}",23359985.0,7.0618,246454.0,7.4,282148200,85.2945,2309884.0,5.2
52,2021-01-14,56,"{'hospitalized': {'currently': {'value': 128947, 'calculated': {'population_percent': 0.039, 'change_from_prior_day': -1444, 'seven_day_change_percent': -2.6, 'seven_day_average': 130340}}, 'in_icu': {'currently': {'value': 23891, 'calculated': {'population_percent': 0.0072, 'change_from_prior_day': 34, 'seven_day_change_percent': 0.3, 'seven_day_average': 23771}}}, 'on_ventilator': {'currently': {'value': 7878, 'calculated': {'population_percent': 0.0024, 'change_from_prior_day': -24, 'seven_day_change_percent': -0.3, 'seven_day_average': 7860}}}}, 'death': {'total': {'value': 379451, 'calculated': {'population_percent': 0.1147, 'change_from_prior_day': 3915, 'seven_day_change_percent': 6.5, 'seven_day_average': 369015}}}}",23113531.0,6.9873,225616.0,7.7,279838316,84.5962,2048899.0,5.2
53,2021-01-13,56,"{'hospitalized': {'currently': {'value': 130391, 'calculated': {'population_percent': 0.0394, 'change_from_prior_day': -935, 'seven_day_change_percent': -1.6, 'seven_day_average': 130829}}, 'in_icu': {'currently': {'value': 23857, 'calculated': {'population_percent': 0.0072, 'change_from_prior_day': -24, 'seven_day_change_percent': 0.6, 'seven_day_average': 23761}}}, 'on_ventilator': {'currently': {'value': 7902, 'calculated': {'population_percent': 0.0024, 'change_from_prior_day': 23, 'seven_day_change_percent': -0.6, 'seven_day_average': 7863}}}}, 'death': {'total': {'value': 375536, 'calculated': {'population_percent': 0.1135, 'change_from_prior_day': 4087, 'seven_day_change_percent': 6.6, 'seven_day_average': 365703}}}}",22887915.0,6.9191,224491.0,8.0,277789417,83.9768,1827396.0,5.2
54,2021-01-12,56,"{'hospitalized': {'currently': {'value': 131326, 'calculated': {'population_percent': 0.0397, 'change_from_prior_day': 1533, 'seven_day_change_percent': 0.1, 'seven_day_average': 131127}}, 'in_icu': {'currently': {'value': 23881, 'calculated': {'population_percent': 0.0072, 'change_from_prior_day': 380, 'seven_day_change_percent': 1.6, 'seven_day_average': 23740}}}, 'on_ventilator': {'currently': {'value': 7879, 'calculated': {'population_percent': 0.0024, 'change_from_prior_day': 93, 'seven_day_change_percent': -1.2, 'seven_day_average': 7870}}}}, 'death': {'total': {'value': 371449, 'calculated': {'population_percent': 0.1123, 'change_from_prior_day': 4064, 'seven_day_change_percent': 6.7, 'seven_day_average': 362367}}}}",22663424.0,6.8512,218020.0,8.3,275962021,83.4244,1944234.0,5.2
